pid,lat,lon
60634|2621085955|2899427921,41.95077133,-87.80595398
60634|2623145988|3709012176,41.94570160,-87.78451538
60634|2624418765|1640363123,41.94660187,-87.78276062
60634|2626516539|1851938497,41.94381332,-87.83145142
60634|2627426865|0478208230,41.94927216,-87.78162384
60634|2629025027|0116630456,41.94379807,-87.82038116
60634|2629866543|0696050491,41.93128586,-87.76621246
60634|2629946847|3569613242,41.95116806,-87.78259277
60634|2631649893|0422782452,41.95403290,-87.77555847
60634|2637233293|2357683776,41.94296265,-87.78226471
60634|2637410542|0811027306,41.93156433,-87.77230072
60634|2639102197|0774719778,41.95213699,-87.77454376
60634|2644739928|2901143103,41.94728470,-87.80943298
60634|2651135492|2924545515,41.95752335,-87.77690125
60634|2651788014|2035072808,41.94207764,-87.80432129
60634|2652786942|2672721627,41.95699692,-87.77812958
60634|2653711229|3530133890,41.94778442,-87.80088806
60634|2655314214|0832950989,41.95098877,-87.81698608
60634|2657623542|1916893037,41.95217514,-87.83312988
60634|2660350270|1787623876,41.94305038,-87.77513885
60634|2660468547|2047103505,41.94031525,-87.79942322
60634|2661031495|1881662472,41.94801331,-87.80458832
60634|2662968401|3686921631,41.94427490,-87.79222870
60634|2663355282|0552962185,41.95167160,-87.76692200
60634|2663784462|1839966391,41.93849564,-87.81284332
60634|2667530997|0013041220,41.94672775,-87.77254486
60634|2669600676|3996926004,41.93907166,-87.79940033
60634|2670911536|0492697216,41.95705032,-87.78421021
60634|2671846259|0404404178,41.95402145,-87.77434540
60634|2672519563|1478146550,41.93933868,-87.77894592
60634|2674788611|3002640002,41.95075607,-87.79374695
60634|2677716668|2811713402,41.94723511,-87.81315613
60634|2680230036|3083933414,41.95869827,-87.78427887
60634|2691052939|0090494470,41.93811417,-87.79882813
60634|2691842478|2243862132,41.94233322,-87.82032013
60634|2692542625|0762051886,41.94775391,-87.81190491
60634|2697147355|2835594921,41.93796921,-87.81490326
60634|2701765077|4005071760,41.93922424,-87.78727722
60634|2702606239|0230196093,41.93796539,-87.81558228
60634|2704630045|2153217057,41.94563675,-87.79961395
60634|2709208508|1962232375,41.95293045,-87.78697968
60634|2710983867|1518586739,41.95224762,-87.76750183
60634|2713347279|3223172968,41.95158386,-87.79462433
60634|2713519659|2417098241,41.94541550,-87.79995728
60634|2715032588|2476489611,41.95709229,-87.77439117
60634|2715032588|3630693547,41.95709229,-87.77439117
60634|2717584414|2200962211,41.94581985,-87.82485199
60634|2725552074|2729522910,41.94548035,-87.80451965
60634|2726536336|4126836543,41.95111084,-87.79982758
60634|2732522838|3143597726,41.94386673,-87.78439331
60634|2739295782|1963370533,41.94581985,-87.80820465
60634|2747070522|1997160053,41.95143127,-87.80352783
60634|2747110608|1458562886,41.94687271,-87.80944061
60634|2747676248|3834230102,41.95507813,-87.77558899
60634|2751323454|4127806728,41.93898392,-87.79326630
60634|2760417341|1653206656,41.95690536,-87.77687836
60634|2761589651|2607926477,41.95398712,-87.77799988
60634|2761838413|3070176114,41.94795227,-87.79844666
60634|2765258550|3065711789,41.95756149,-87.78424835
60634|2765333654|0332073511,41.95104599,-87.81082153
60634|2765360310|3019034071,41.94547653,-87.80575562
60634|2776817154|2577777339,41.94404984,-87.79222107
60634|2782973471|1916042477,41.94293213,-87.83280182
60634|2783329461|2269232986,41.95682144,-87.77436829
60634|2784973966|3738817685,41.94615173,-87.81960297
60634|2788661681|2168570141,41.95044327,-87.76725006
60634|2792116456|2740369836,41.96046448,-87.77018738
60634|2792541704|1777909506,41.95513535,-87.77436829
60634|2794438372|3585150990,41.93772888,-87.82779694
60634|2796058652|2885285021,41.94939423,-87.82678986
60634|2796467510|1216588410,41.94297028,-87.83498383
60634|2796691415|0232750214,41.94628143,-87.80084229
60634|2796766393|2435201259,41.94204330,-87.80686951
60634|2797289177|0291352915,41.95548248,-87.77806091
60634|2797931400|4258656134,41.95085907,-87.80474091
60634|2800568273|0972937971,41.95036316,-87.79532623
60634|2805203170|3499649619,41.94234085,-87.80924225
60634|2807284501|2088789761,41.94730377,-87.81189728
60634|2807331485|2885400770,41.95214462,-87.83263397
60634|2809766302|0592246670,41.94478989,-87.78873444
60634|2812962590|0711804888,41.95952988,-87.77078247
60634|2816956600|3215065263,41.95067978,-87.82927704
60634|2818681152|1283131509,41.95865631,-87.77571869
60634|2819043432|0928189628,41.93703079,-87.78707123
60634|2819253158|0462890653,41.94879532,-87.81837463
60634|2819944547|0101855529,41.94731903,-87.80334473
60634|2822164556|3175477924,41.94496918,-87.76732635
60634|2824735966|3684030624,41.95509338,-87.78733826
60634|2826928156|2866736874,41.94402313,-87.76920319
60634|2829453432|0642400431,41.94840622,-87.78285217
60634|2829745535|3472778128,41.94487000,-87.77670288
60634|2831756025|0936317538,41.94838333,-87.81834412
60634|2833987967|0452541350,41.94731522,-87.80457306
60634|2834859944|2499968058,41.93513489,-87.77487946
60634|2849390477|4076251617,41.94742966,-87.82788086
60634|2853436537|0796203557,41.94741058,-87.81682587
60634|2857483314|0615131174,41.95715714,-87.78545380
60634|2859661970|3444116419,41.94377899,-87.81547546
60634|2860513933|0769355353,41.95154953,-87.79618835
60634|2861409146|1249747644,41.94732285,-87.81560516
60634|2869237956|3123282295,41.96046829,-87.76966095
60634|2871377801|0511914132,41.95572281,-87.77683258
60634|2876049988|2964241630,41.94487381,-87.83219147
60634|2885028544|0693732549,41.93744659,-87.78371429
60634|2885764568|1687738157,41.95466232,-87.83662415
60634|2895481791|4116576412,41.94495773,-87.83519745
60634|2898355704|3165519155,41.95513535,-87.77193451
60634|2899974859|1091791764,41.94914246,-87.82677460
60634|2900039725|0610136935,41.95105743,-87.82691193
60634|2903187053|3265813215,41.95880127,-87.77326202
60634|2906300394|3606839226,41.95292664,-87.78709412
60634|2906878474|0484591466,41.94161606,-87.81294250
60634|2912264564|3048152893,41.94576645,-87.79837799
60634|2920185056|2897817494,41.94068909,-87.79814911
60634|2920510142|3341053690,41.93455124,-87.79434204
60634|2921627984|3056361051,41.95233536,-87.77671814
60634|2922226675|4068729085,41.94813538,-87.78632355
60634|2922384392|3527100257,41.95106506,-87.80351257
60634|2929744819|1251337908,41.95544434,-87.77560425
60634|2934562014|2463260258,41.93809891,-87.79969025
60634|2935589427|1747915337,41.95736313,-87.77317810
60634|2938529939|1233430967,41.94607925,-87.82671356
60634|2939819147|3651249408,41.94520187,-87.82063293
60634|2940468934|3028290755,41.95251083,-87.79380798
60634|2948985399|2935405952,41.94535446,-87.80818939
60634|2950324555|3519554306,41.95476151,-87.78917694
60634|2953138302|3458494170,41.96035385,-87.77763367
60634|2953854836|0950133878,41.94481277,-87.78176880
60634|2957427167|2059558580,41.93641663,-87.79145050
60634|2958359569|0902685636,41.95117950,-87.78049469
60634|2962499807|3890327325,41.93336868,-87.78449249
60634|2963504492|0456919187,41.95749283,-87.77933502
60634|2967160103|3032301153,41.94697571,-87.81189728
60634|2967703698|2644281538,41.95211029,-87.77728271
60634|2968377395|0374048063,41.95532227,-87.77436829
60634|2970419325|2080264100,41.94161224,-87.82888794
60634|2971865421|2765066180,41.94200897,-87.79332733
60634|2974717146|3167378711,41.93930817,-87.78128815
60634|2978082363|0771138753,41.94979095,-87.80340576
60634|2992796738|0870375125,41.95750046,-87.78170013
60634|2993150653|0060307083,41.93841553,-87.77961731
60634|2996036769|1044746281,41.94681931,-87.81827545
60634|2997137489|2300115564,41.94561768,-87.82907104
60634|2998434890|1950452098,41.94392776,-87.77221680
60634|2999573016|1032966912,41.95157623,-87.83544159
60634|2999614020|2791647808,41.94383240,-87.81916046
60634|3010427425|0407451622,41.95586014,-87.78664398
60634|3017824794|3097758767,41.94665527,-87.77991486
60634|3018849814|1622656609,41.95462799,-87.83662415
60634|3020517786|0002372389,41.94548416,-87.79626465
60634|3024107022|2726100969,41.94126129,-87.76959229
60634|3025235443|1320010333,41.94575500,-87.77930450
60634|3034213001|2808043668,41.94754410,-87.83158112
60634|3034972476|2721319793,41.95594025,-87.77191925
60634|3035417420|2071494453,41.95107269,-87.81082153
60634|3037148326|0545868195,41.94949722,-87.80712891
60634|3039663513|1093198860,41.93704224,-87.79196167
60634|3041136762|1777876961,41.95874023,-87.77206421
60634|3042810128|2638422666,41.94561768,-87.82530975
60634|3049026888|0418930723,41.94495010,-87.76924133
60634|3053537689|3468499293,41.94938278,-87.77217865
60634|3057347656|3686266992,41.95315933,-87.77798462
60634|3059168961|1299381757,41.94215775,-87.82395172
60634|3063260255|1275047940,41.94680023,-87.76770020
60634|3066279377|3183425733,41.94666290,-87.77938080
60634|3071486244|0036006061,41.95262909,-87.81372833
60634|3075236194|2908905426,41.93847656,-87.82261658
60634|3077758984|2244374603,41.94314575,-87.76763916
60634|3078642392|1023994606,41.95118713,-87.77970886
60634|3083680219|1573153397,41.95782852,-87.78425598
60634|3088359571|3918419012,41.94590378,-87.82558441
60634|3095034548|1917485604,41.95032501,-87.78642273
60634|3096742556|4012828027,41.95153046,-87.80839539
60634|3097775407|0837701793,41.94511032,-87.81535339
60634|3098682333|2063741269,41.93462753,-87.78816223
60634|3102531838|2892880171,41.94091797,-87.79577637
60634|3105162444|0292581469,41.93787384,-87.82056427
60634|3108175040|0426576104,41.94752502,-87.78004456
60634|3116608374|2928116222,41.94065094,-87.83252716
60634|3116608374|3262814570,41.94065094,-87.83252716
60634|3119281512|1871684682,41.94385910,-87.78476715
60634|3119483833|4014176322,41.96046448,-87.77018738
60634|3121269609|3238048626,41.94325638,-87.78623199
60634|3122956390|3449964211,41.94496155,-87.76810455
60634|3124040306|0604745554,41.94498444,-87.82836914
60634|3124040306|1150482269,41.94498444,-87.82836914
60634|3126114712|3657194226,41.94442749,-87.79832458
60634|3126171020|1745928200,41.93959427,-87.82881165
60634|3131635031|1363145768,41.93787384,-87.82063293
60634|3132063502|1667074593,41.95780945,-87.78060913
60634|3132082781|0576879327,41.96041870,-87.77340698
60634|3133116874|0913888820,41.94015503,-87.81037903
60634|3136794583|3134912782,41.95100784,-87.79739380
60634|3139244126|0354793660,41.95507813,-87.78804016
60634|3144167300|1084391249,41.93182373,-87.80281830
60634|3148004802|3399407857,41.94236755,-87.80435181
60634|3155887441|1068373673,41.94306183,-87.77017212
60634|3158930241|2479340568,41.93684387,-87.79195404
60634|3164815749|3721807659,41.94377136,-87.83145142
60634|3166051123|0333091116,41.93879700,-87.78970337
60634|3169148072|0996323989,41.94644928,-87.79599762
60634|3173533255|1802246641,41.94979858,-87.79975128
60634|3178325857|3163034141,41.95735550,-87.77689362
60634|3186643804|3189407661,41.94568253,-87.82559204
60634|3188541423|1881528591,41.94754410,-87.81439209
60634|3189076135|0015731777,41.93891144,-87.78602600
60634|3191252462|4113309887,41.94766235,-87.76927948
60634|3193999185|3449003852,41.93473053,-87.79679871
60634|3195431987|1709813288,41.94921875,-87.79847717
60634|3197852330|0402217482,41.94761658,-87.76993561
60634|3201309745|3591796853,41.94014740,-87.80431366
60634|3205168325|0840904618,41.93798828,-87.80959320
60634|3212361854|1509006970,41.96044540,-87.77127838
60634|3213880722|1839558564,41.95240021,-87.77917480
60634|3221355549|0264110908,41.94250870,-87.81047058
60634|3224548964|0739139106,41.95905304,-87.77940369
60634|3225303430|0424665011,41.96046448,-87.77009583
60634|3228033068|2394446355,41.94660187,-87.78403473
60634|3228525549|1672434356,41.94573212,-87.80206299
60634|3240987594|1391357263,41.94758224,-87.77899170
60634|3241187654|0334673045,41.94100571,-87.78852844
60634|3241187654|2563814952,41.94100571,-87.78852844
60634|3248486155|2302536516,41.95275497,-87.79936218
60634|3253259863|2092574775,41.95223999,-87.76782227
60634|3253289886|1281699697,41.95732498,-87.77317810
60634|3255637925|1173263374,41.93734360,-87.77005768
60634|3255637925|4006879697,41.93734360,-87.77005768
60634|3259241055|3079867829,41.95437622,-87.78165436
60634|3260064626|0768883818,41.93835831,-87.78380585
60634|3264221365|4282273500,41.94757462,-87.81066895
60634|3267634647|1255626051,41.95767975,-87.77934265
60634|3267634647|3448502187,41.95767975,-87.77934265
60634|3271984979|2406543926,41.94309616,-87.76957703
60634|3272170138|3987936693,41.95900726,-87.78063202
60634|3276106152|3871772390,41.94186020,-87.80920410
60634|3276430265|3413996876,41.93924713,-87.83483124
60634|3279107895|2054872112,41.95389557,-87.78261566
60634|3280884170|0222987575,41.93856049,-87.82382965
60634|3281549679|0529416334,41.94206619,-87.77925110
60634|3286423566|1079114638,41.94425964,-87.79591370
60634|3286608581|2192867460,41.94779587,-87.79965973
60634|3290095561|2063863676,41.94750595,-87.78475189
60634|3290657974|3211382841,41.94761276,-87.77465057
60634|3291729596|3702103668,41.94536591,-87.80327606
60634|3294186129|0844698153,41.95092010,-87.80838013
60634|3297247566|3005316544,41.95275879,-87.80164337
60634|3297524913|3205895676,41.95213318,-87.83266449
60634|3301608044|1958145632,41.93324280,-87.77843475
60634|3307037422|3811235739,41.95279694,-87.79391479
60634|3308220990|2688985240,41.94986343,-87.81844330
60634|3309694285|4251449158,41.93457031,-87.79302216
60634|3311591314|2720613184,41.94751358,-87.78425598
60634|3314992422|0902270578,41.93460846,-87.79302979
60634|3319864165|0092196509,41.94770050,-87.76746368
60634|3320351935|1277943967,41.94264603,-87.83064270
60634|3320637566|1639122337,41.95888138,-87.77326202
60634|3321658989|0009237991,41.94480896,-87.78215790
60634|3321956197|0061591671,41.94039536,-87.79452515
60634|3324146465|3389110182,41.93753433,-87.77666473
60634|3327733471|2527697672,41.95058823,-87.83539581
60634|3328385991|3581186247,41.94754791,-87.82673645
60634|3329730970|0121639239,41.94845963,-87.81820679
60634|3341818999|0761079545,41.94852448,-87.77484131
60634|3343793885|3826215156,41.93831253,-87.78662109
60634|3346174864|1392630587,41.95502472,-87.77558899
60634|3346174864|3054770579,41.95502472,-87.77558899
60634|3351845712|2127130527,41.94669342,-87.83525085
60634|3352626485|4207500570,41.93694687,-87.80107880
60634|3353358740|1097462001,41.95215988,-87.77233124
60634|3354222857|0879700226,41.94382477,-87.79711151
60634|3354222857|2868767265,41.94382477,-87.79711151
60634|3355939319|2445916759,41.95663834,-87.77313995
60634|3355939319|2584194549,41.95663834,-87.77313995
60634|3356867568|2694104155,41.94625854,-87.80578613
60634|3357102366|1288781291,41.93859482,-87.82383728
60634|3357102366|3576076410,41.93859482,-87.82383728
60634|3359761449|3630519856,41.93938446,-87.77212524
60634|3360383710|3973128011,41.94384766,-87.81056213
60634|3364462390|1067823522,41.94110107,-87.78434753
60634|3367567923|0538865251,41.93926620,-87.78436279
60634|3375369343|3050800762,41.94212341,-87.77632141
60634|3379783580|2038210934,41.94139481,-87.80979156
60634|3380620548|3014161931,41.94385910,-87.77995300
60634|3380620548|3043761494,41.94385910,-87.77995300
60634|3390395086|0499090716,41.93838120,-87.78226471
60634|3390990794|0098832371,41.95858765,-87.77938080
60634|3391902298|0998843145,41.93846893,-87.80794525
60634|3394411523|1522275876,41.94729614,-87.80582428
60634|3402459817|1035017409,41.94769287,-87.76788330
60634|3404261473|1585363674,41.94202042,-87.78434753
60634|3406021065|1599683912,41.94618225,-87.81992340
60634|3406383688|0245332256,41.93305588,-87.79673004
60634|3415013434|3860559655,41.95153809,-87.80477142
60634|3417212716|3658375818,41.94504929,-87.82600403
60634|3417229562|1348330872,41.94892883,-87.80588531
60634|3419181630|1648168222,41.94277573,-87.78740692
60634|3419668712|1587391731,41.95275879,-87.80172729
60634|3420281996|1640721955,41.94850540,-87.83282471
60634|3422685549|2531784443,41.94918442,-87.81446075
60634|3425180806|4276375327,41.93818665,-87.82998657
60634|3428114186|2910616453,41.94353485,-87.82281494
60634|3437943149|1249232621,41.93812943,-87.81893921
60634|3438051048|2787827581,41.93940353,-87.82880402
60634|3440142974|0848089405,41.94591904,-87.82671356
60634|3444043541|3475510831,41.94664383,-87.78626251
60634|3450988711|2652311664,41.95177078,-87.80353546
60634|3452605782|1307732477,41.94552994,-87.83274841
60634|3460381673|0567067823,41.94023514,-87.77960968
60634|3464472099|0772693573,41.95289612,-87.78859711
60634|3465435576|2929943525,41.93898392,-87.81286621
60634|3469212381|1756729543,41.95304871,-87.77801514
60634|3469806061|2489401706,41.95426941,-87.83421326
60634|3470835607|1220228707,41.94421768,-87.79345703
60634|3472260221|1338499486,41.95081711,-87.81080627
60634|3477175480|2059200032,41.95218658,-87.83098602
60634|3478268190|0422509765,41.94579697,-87.77550507
60634|3480646078|4055922393,41.94926453,-87.80945587
60634|3484862237|3865135644,41.94700623,-87.82787323
60634|3488072325|1462361524,41.95161438,-87.79619598
60634|3488797974|2094938173,41.94200516,-87.78167725
60634|3492882817|1547774604,41.93938446,-87.77674866
60634|3494367202|0219296027,41.95213699,-87.77433014
60634|3497330283|2006828184,41.96026611,-87.78433228
60634|3498751224|3184629370,41.94913101,-87.80589294
60634|3500271114|3173852762,41.94560242,-87.79055786
60634|3509688729|2780159766,41.95957947,-87.76788330
60634|3509809084|2375304270,41.94872665,-87.83161163
60634|3515143473|1322579268,41.95266342,-87.81243896
60634|3524993622|3485747122,41.94673538,-87.77198792
60634|3527773553|1239974362,41.94755173,-87.78629303
60634|3537548523|0372258472,41.94083405,-87.78853607
60634|3539778028|1301584387,41.94903183,-87.76683044
60634|3539822274|1189213562,41.94240952,-87.81046295
60634|3541603994|0530512117,41.94580460,-87.77444458
60634|3543870396|2794088834,41.93348694,-87.78814697
60634|3545470309|0578051125,41.93746185,-87.78213501
60634|3549998739|3955461765,41.94958496,-87.80947876
60634|3554753606|1896393308,41.94778442,-87.80706787
60634|3554770407|0715498160,41.95027924,-87.77935028
60634|3554770407|4239435580,41.95027924,-87.77935028
60634|3557419712|2095964500,41.94231796,-87.78974915
60634|3559280922|2650961606,41.95266724,-87.83300781
60634|3563072318|0282191488,41.94755936,-87.80706024
60634|3563400617|2952315720,41.93392181,-87.77725220
60634|3568264412|1223349146,41.94748306,-87.79724884
60634|3576728065|0352215919,41.94918060,-87.80457306
60634|3576742117|3479898775,41.95165634,-87.80477142
60634|3586598550|1688967318,41.96039581,-87.77471924
60634|3588268004|0094704112,41.95132446,-87.76828003
60634|3588911043|0055007701,41.95278549,-87.79473114
60634|3594291118|2356867326,41.94520950,-87.80966187
60634|3597634596|3501353869,41.94258118,-87.80688477
60634|3600593008|3183626517,41.93572617,-87.80525208
60634|3601712137|2560741194,41.94660568,-87.78381348
60634|3606924709|1884897135,41.93767548,-87.83034515
60634|3609957235|4185553132,41.95283508,-87.78979492
60634|3611079331|0265339883,41.95652390,-87.78182220
60634|3611657642|2651086585,41.95275879,-87.79953766
60634|3619396382|2726240960,41.95561981,-87.78165436
60634|3624232720|0617468182,41.95208359,-87.77972412
60634|3625159881|0640324453,41.94723511,-87.81560516
60634|3625544104|1838655871,41.94566727,-87.80699158
60634|3629945067|3873734613,41.95403671,-87.76943970
60634|3630864594|0698959978,41.95341110,-87.77310181
60634|3636001476|0663394405,41.94364548,-87.80445862
60634|3638116564|0347487749,41.94662476,-87.78215027
60634|3640162789|2882947890,41.95684814,-87.76709747
60634|3649681204|0085220863,41.94549942,-87.80941010
60634|3649974276|3052986299,41.95403671,-87.76822662
60634|3651237606|4199501814,41.94121170,-87.82302094
60634|3653368596|1838952266,41.93287277,-87.78328705
60634|3654183420|0579262446,41.94364166,-87.81423950
60634|3654247728|4219724591,41.94705582,-87.81066895
60634|3657251621|3190933984,41.94808960,-87.79844666
60634|3657350430|3884407718,41.94017029,-87.81534576
60634|3660495364|2867280986,41.94777679,-87.80213165
60634|3666945800|3601403376,41.93684387,-87.79195404
60634|3672403036|1186067234,41.95304108,-87.77832794
60634|3674158595|1458539124,41.95121002,-87.77764893
60634|3676449405|3668768075,41.93820190,-87.79367065
60634|3677896881|1578209239,41.93840027,-87.80547333
60634|3679780664|0591973191,41.94522476,-87.81964874
60634|3701596679|1796339032,41.94218826,-87.82512665
60634|3701964632|3425749779,41.94374466,-87.79079437
60634|3702532358|3842321954,41.95012283,-87.79614258
60634|3703046173|0244051240,41.93880081,-87.82019043
60634|3704191398|3210422487,41.93984222,-87.82387543
60634|3704191398|4211079672,41.93984222,-87.82387543
60634|3705934971|2344728175,41.95851517,-87.78549194
60634|3707745736|1690552777,41.94222260,-87.81155396
60634|3713149433|2279819986,41.93112564,-87.79421234
60634|3720594432|3472395917,41.94532013,-87.83274078
60634|3725299203|2599498506,41.94245529,-87.81784058
60634|3729061079|1350565188,41.93970871,-87.82266235
60634|3740308073|0298475170,41.94150543,-87.80805969
60634|3744958875|0743523674,41.94366074,-87.79588318
60634|3746935740|2801097363,41.94761658,-87.77448273
60634|3749930077|2881036061,41.94886017,-87.81066895
60634|3751206519|0978668768,41.95118332,-87.78012848
60634|3758458565|3323068115,41.94469070,-87.79470825
60634|3759781878|3173458133,41.94223785,-87.80923462
60634|3762159377|1997249613,41.94589996,-87.80941772
60634|3764080410|1423456880,41.95159912,-87.80477142
60634|3765624977|3392582902,41.94396210,-87.78987885
60634|3765729001|3003159450,41.94676971,-87.76985168
60634|3770790431|2163275892,41.93716812,-87.78952789
60634|3771669382|3036451173,41.94559860,-87.80328369
60634|3774493378|0274779976,41.94478226,-87.83565521
60634|3774611460|0885459280,41.93902969,-87.79203796
60634|3781353803|4232823364,41.94928741,-87.83409882
60634|3785380996|3052041371,41.94237518,-87.81784058
60634|3790259140|0079554946,41.94761658,-87.77450562
60634|3791360910|3723558549,41.94081116,-87.78973389
60634|3795077063|2197429668,41.94139481,-87.81776428
60634|3797341811|0908415745,41.95294189,-87.83300018
60634|3801886140|3870795415,41.94585037,-87.83522034
60634|3806060371|2665297489,41.94761276,-87.77471924
60634|3807417326|3503943767,41.94514465,-87.81336212
60634|3808504976|3002781565,41.95276642,-87.80416107
60634|3815396201|0710096363,41.95304108,-87.77836609
60634|3816238788|3564844466,41.93838120,-87.82505798
60634|3817491932|0514996321,41.95360184,-87.77433777
60634|3818081663|2190229937,41.95509338,-87.78741455
60634|3819150859|2964908114,41.95906067,-87.77694702
60634|3820830761|4149745535,41.93825531,-87.79034424
60634|3825459741|0190586684,41.94209290,-87.82644653
60634|3829218758|0035725639,41.95954132,-87.76999664
60634|3830037281|0739655809,41.94093704,-87.78853607
60634|3830763124|0443354649,41.94580460,-87.77453613
60634|3834787578|2206581052,41.94290924,-87.77899170
60634|3843265790|4210832970,41.94753265,-87.81066895
60634|3848461493|0125320869,41.93723297,-87.80255890
60634|3856141052|2116295698,41.93857956,-87.76644897
60634|3857400970|4204479353,41.95371246,-87.76699066
60634|3862386419|1965934432,41.96030426,-87.78126526
60634|3864270638|1079297933,41.93798065,-87.81317139
60634|3868319578|0248831140,41.93897247,-87.80139923
60634|3870672004|3280215834,41.93985367,-87.81410980
60634|3871122431|3967505865,41.94483566,-87.77984619
60634|3874552284|0230079295,41.95700455,-87.78669739
60634|3874552284|1276014483,41.95700455,-87.78669739
60634|3874552284|4225195149,41.95700455,-87.78669739
60634|3875618383|1117034855,41.93169022,-87.78811646
60634|3876490195|3339919975,41.96038818,-87.77558899
60634|3878611850|2568430659,41.95316315,-87.76962280
60634|3880897365|0853866829,41.94021225,-87.81654358
60634|3883645504|2226879887,41.95749664,-87.78059387
60634|3884809968|2531903106,41.95315170,-87.77272034
60634|3888238491|2190992288,41.94561768,-87.79596710
60634|3888320423|0680112764,41.93309402,-87.79182434
60634|3890441427|2608921378,41.95212936,-87.77538300
60634|3891034890|3885300413,41.94403458,-87.81793976
60634|3891292166|0340604789,41.94580078,-87.82670593
60634|3893768798|0032703308,41.93323517,-87.80278778
60634|3899385867|3790633999,41.95072174,-87.83171844
60634|3900208504|2047199357,41.93988800,-87.80191803
60634|3906791367|1418034631,41.95878601,-87.77326202
60634|3909837253|0974770150,41.93309402,-87.79182434
60634|3916383532|1864488341,41.94441223,-87.79469299
60634|3927011764|1446455645,41.95105743,-87.81082153
60634|3928999715|2101626000,41.94739532,-87.82032776
60634|3928999715|2434142053,41.94739532,-87.82032776
60634|3931527034|0265218948,41.94414139,-87.82284546
60634|3933927804|1567044944,41.94663239,-87.78183746
60634|3933927804|3254601949,41.94663239,-87.78183746
60634|3934536164|2240987725,41.95932770,-87.77941132
60634|3941598155|2593688188,41.95541763,-87.78050232
60634|3942486559|3339182751,41.93990707,-87.77623749
60634|3948309089|2177922071,41.94887161,-87.80332947
60634|3949471682|0593855763,41.93927002,-87.78413391
60634|3952738641|1395783513,41.94529343,-87.80574799
60634|3952738641|1770524153,41.94529343,-87.80574799
60634|3956993830|0844073334,41.94518661,-87.81309509
60634|3956993830|2761905062,41.94518661,-87.81309509
60634|3956993830|3866237895,41.94518661,-87.81309509
60634|3958104534|3603252381,41.93854904,-87.80917358
60634|3958882236|1634323309,41.95455170,-87.83177185
60634|3959696439|1055257407,41.95658875,-87.78667450
60634|3968537130|1708572147,41.94257736,-87.83078766
60634|3969104790|3351964001,41.94136429,-87.81653595
60634|3978245355|2401572646,41.94541931,-87.83027649
60634|3985722064|2490771925,41.94580460,-87.77465820
60634|3987880177|0734583413,41.93787766,-87.82627869
60634|3987887729|3251241736,41.94926834,-87.78146362
60634|4004932393|0135126664,41.94497681,-87.77888489
60634|4009615930|1002448914,41.94640350,-87.82237244
60634|4011926610|2364789913,41.94231796,-87.80924225
60634|4012496059|3683085800,41.94769287,-87.76800537
60634|4014387543|0070508285,41.93341827,-87.77356720
60634|4017523660|2334745873,41.95089722,-87.80350494
60634|4019426938|3620374409,41.94037628,-87.76895905
60634|4020373702|0926852247,41.95211029,-87.83271790
60634|4020939772|0597448939,41.94608307,-87.78623962
60634|4023583428|1290819966,41.94758987,-87.77678680
60634|4026073896|1352731467,41.93899918,-87.79326630
60634|4026268201|2364771121,41.93864059,-87.81774139
60634|4031778651|0652060188,41.95174026,-87.80599976
60634|4034318562|1257482662,41.93541336,-87.78702545
60634|4035221551|0884530647,41.95024109,-87.78398132
60634|4035498460|1018645607,41.94894791,-87.80944061
60634|4040627791|2764796725,41.95309067,-87.77522278
60634|4045451805|1622167596,41.94937515,-87.77188110
60634|4052383712|2623232404,41.95450211,-87.78163147
60634|4055995328|0195757991,41.95732498,-87.77812958
60634|4060692094|0551284930,41.95278168,-87.79489899
60634|4065482503|0459119986,41.95118713,-87.79739380
60634|4071783762|0651909543,41.93826294,-87.82505798
60634|4075874726|0233568164,41.94585037,-87.77007294
60634|4084639036|0831424583,41.95032883,-87.77552795
60634|4096400405|3737925442,41.94619751,-87.79840088
60634|4101828562|2442520621,41.93820572,-87.83122253
60634|4106216285|0955018399,41.94742584,-87.83157349
60634|4108579541|4207903719,41.95279312,-87.79408264
60634|4114432670|1569376221,41.94573593,-87.78153992
60634|4115331593|1311780258,41.95105362,-87.79981995
60634|4115882082|1039033838,41.93642426,-87.79095459
60634|4117181876|3129657983,41.95004654,-87.80220795
60634|4119684509|2224034505,41.93948364,-87.82880402
60634|4120277788|2041999331,41.94575882,-87.81800842
60634|4126909847|0767780148,41.93744278,-87.78587341
60634|4132214958|1217098682,41.95007324,-87.79733276
60634|4134212243|2065488057,41.94912338,-87.83534241
60634|4140164778|3318672051,41.94037628,-87.79131317
60634|4141958655|2682287192,41.94446564,-87.78749084
60634|4145278654|3156314116,41.95743179,-87.78424072
60634|4148770650|1948315541,41.94943619,-87.77532196
60634|4151288896|1999937909,41.93938065,-87.77220154
60634|4154757817|1350933960,41.93809128,-87.80039215
60634|4157880030|3087901036,41.95533752,-87.77805328
60634|4159571864|1438235505,41.94010544,-87.83130646
60634|4159955283|3969945986,41.94560242,-87.81311035
60634|4160229280|1460086563,41.95118332,-87.78029633
60634|4160229280|3870789212,41.95118332,-87.78029633
60634|4161121248|0925726798,41.94433975,-87.79469299
60634|4163434714|2826534614,41.93883896,-87.78849030
60634|4167730285|1538990364,41.94605637,-87.80577850
60634|4172605027|2702555434,41.95541763,-87.77926636
60634|4173121844|1384636088,41.94039154,-87.76773071
